Company,Customer ID,Application ID,Loan ID,Tpv,Product Type,Disbursement Date,Disbursement Amount,Origination Fee,Taxes,Loan Currency,Interest Rate Apr,Term,Term Unit,Payment Frequency,Pledged To,Pledged Date,Loan Status,Outstanding Loan Value,Other,New Loan ID,New Loan Date,Old Loan ID,Recovery Date,Recovery Value
ABF,CLI0716,DSB1410-001,DSB1410-001,448,factoring,2024-01-20,378.33,2.19,0.28,USD,87.16,20,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB2102-012,DSB2102-012,"1,248.31",factoring,2024-07-30,"1,056.82",3.76,0.49,USD,53.87,41,days,bullet,,,Complete,0,,,,,,
ABF,CLI0581,DSB1680-004,DSB1680-004,432.02,factoring,2024-04-05,365.41,1.6,0.21,USD,75.05,33,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB0320-002,DSB0320-002,290.7,factoring,2023-04-03,246.02,0.95,0.12,USD,62.25,49,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB2218-024,DSB2218-024,61.8,factoring,2024-09-06,52.41,0.11,0.01,USD,52.66,42,days,bullet,,,Complete,0,,,,,,
ABF,CLI0716,DSB2609-001,DSB2609-001,"1,071.24",factoring,2024-12-27,906.22,3.83,0.5,USD,68.06,35,days,bullet,,,Complete,0,,,,,,
ABF,CLI0581,DSB2645-001,DSB2645-001,"1,194.12",factoring,2025-01-15,"1,000.01",13.27,1.73,USD,60.37,61,days,bullet,,,Complete,0,,,,,,
ABF,CLI0058,DSB2649-006,DSB2649-006,820,factoring,2025-01-16,743.58,2.32,0.3,USD,50.14,41,days,bullet,,,Default,9.59,,,,,,
ABF,CLI2043,DSB2209-002,DSB2209-002,"1,298.1",factoring,2024-09-02,"1,096.36",6.22,0.81,USD,62.65,39,days,bullet,,,Complete,0,,,,,,
ABF,CLI2174,DSB0963-029,DSB0963-029,160.83,factoring,2023-09-27,136.08,0.55,0.07,USD,61.04,37,days,bullet,,,Complete,0,,,,,,
ABF,CLI2537,DSB0352-002,DSB0352-002,"4,200",factoring,2023-04-14,"3,808.49",11.96,1.55,USD,60.87,49,days,bullet,,,Complete,0,,,,,,
ABF,CLI0864,DSB0512-004,DSB0512-004,94.92,factoring,2023-05-29,80.04,0.57,0.07,USD,86.17,32,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB1860-012,DSB1860-012,725.72,factoring,2024-05-24,613.94,2.58,0.34,USD,54.43,45,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB1767-020,DSB1767-020,"1,161.38",factoring,2024-04-26,983.63,3.13,0.41,USD,53.55,45,days,bullet,,,Complete,0,,,,,,
ABF,CLI0581,DSB0330-006,DSB0330-006,672,factoring,2023-04-05,569.15,1.82,0.24,USD,60.26,37,days,bullet,,,Complete,0,,,,,,
ABF,CLI2606,DSB1122-011,DSB1122-011,122.4,factoring,2023-11-03,103.31,0.65,0.08,USD,85.64,39,days,bullet,,,Complete,0,,,,,,
ABF,CLI0211,DSB2214-001,DSB2214-001,834.95,factoring,2024-09-03,699.71,8.85,1.15,USD,80.9,66,days,bullet,,,Complete,0,,,,,,
ABF,CLI2810,DSB1833-001,DSB1833-001,"95,495.17",factoring,2024-05-15,"91,975.69","3,106.13",403.8,USD,20.26,60,days,bullet,,,Complete,0,,,,,,
ABF,CLI0836,DSB1172-006,DSB1172-006,112,factoring,2023-11-16,101.39,0.46,0.06,USD,57.57,27,days,bullet,,,Complete,0,,,,,,
ABF,CLI0864,DSB2944-003,DSB2944-003,204.12,factoring,2025-05-02,172.15,1.2,0.16,USD,59.69,89,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB1418-006,DSB1418-006,285.05,factoring,2024-01-24,241.46,0.73,0.1,USD,61.6,51,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB1418-027,DSB1418-027,87.55,factoring,2024-01-24,74.16,0.23,0.03,USD,61.64,51,days,bullet,,,Complete,0,,,,,,
ABF,CLI2174,DSB1149-037,DSB1149-037,39.55,factoring,2023-11-10,33.49,0.11,0.01,USD,59.39,28,days,bullet,,,Complete,0,,,,,,
ABF,CLI2174,DSB1149-025,DSB1149-025,267.93,factoring,2023-11-10,226.86,0.78,0.1,USD,59.77,28,days,bullet,,,Complete,0,,,,,,
ABF,CLI2174,DSB1149-018,DSB1149-018,146.9,factoring,2023-11-10,124.38,0.43,0.06,USD,59.78,28,days,bullet,,,Complete,0,,,,,,
ABF,CLI2174,DSB0409-032,DSB0409-032,732.83,factoring,2023-04-28,620,2.57,0.33,USD,54.37,42,days,bullet,,,Complete,0,,,,,,
ABF,CLI2174,DSB0409-052,DSB0409-052,256.63,factoring,2023-04-28,217.12,0.9,0.12,USD,54.38,42,days,bullet,,,Complete,0,,,,,,
ABF,CLI2043,DSB2128-001,DSB2128-001,"1,602.75",factoring,2024-08-07,"1,353",8.27,1.07,USD,63.98,48,days,bullet,,,Complete,0,,,,,,
ABF,CLI0818,DSB3061-001,DSB3061-001,"4,280.04",factoring,2025-06-27,"4,231.68",42.8,5.56,USD,66.09,14,days,bullet,,,Complete,0,,,,,,
ABF,CLI0864,DSB2125-001,DSB2125-001,235.2,factoring,2024-08-02,197.21,2.4,0.31,USD,64.56,54,days,bullet,,,Complete,0,,,,,,
ABF,CLI1314,DSB2124-001,DSB2124-001,270.81,factoring,2024-08-02,227.44,2.43,0.32,USD,81.62,25,days,bullet,,,Complete,0,,,,,,
ABF,CLI2394,DSB1064-001,DSB1064-001,616,factoring,2023-10-24,518.28,4.71,0.61,USD,201.77,7,days,bullet,,,Complete,0,,,,,,
ABF,CLI0581,DSB0560-009,DSB0560-009,956.95,factoring,2023-06-09,810.47,2.6,0.34,USD,59.43,27,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB1640-032,DSB1640-032,188.7,factoring,2024-03-25,159.64,0.66,0.09,USD,54.37,42,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB1640-033,DSB1640-033,706.87,factoring,2024-03-25,598.03,2.49,0.32,USD,54.39,42,days,bullet,,,Complete,0,,,,,,
ABF,CLI2683,DSB1748-005,DSB1748-005,"3,457.8",factoring,2024-04-23,"2,924.85",12.64,1.64,USD,59.34,59,days,bullet,,,Complete,0,,,,,,
ABF,CLI2452,DSB1787-002,DSB1787-002,380,factoring,2024-05-02,319.89,2.75,0.36,USD,67.34,29,days,bullet,,,Complete,0,,,,,,
ABF,CLI0818,DSB2281-001,DSB2281-001,"2,919.64",factoring,2024-09-23,"2,641.62",13.5,1.75,USD,58.37,28,days,bullet,,,Complete,0,,,,,,
ABF,CLI0836,DSB2144-028,DSB2144-028,"1,506.66",factoring,2024-08-14,"1,367.03",3.56,0.46,USD,55.91,40,days,bullet,,,Complete,0,,,,,,
ABF,CLI2589,DSB1030-004,DSB1030-004,305.1,factoring,2023-10-16,258.05,1.14,0.15,USD,76.11,67,days,bullet,,,Complete,0,,,,,,
ABF,CLI0558,DSB1758-003,DSB1758-003,812,factoring,2024-04-25,686.63,3.16,0.41,USD,69.45,50,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB1458-009,DSB1458-009,183.6,factoring,2024-02-02,155.47,0.52,0.07,USD,53.67,42,days,bullet,,,Complete,0,,,,,,
ABF,CLI0670,DSB0113-001,DSB0113-001,"2,472.22",factoring,2023-02-01,"2,092.62",7.76,1.01,USD,60.92,70,days,bullet,,,Complete,0,,,,,,
ABF,CLI2043,DSB0118-007,DSB0118-007,214.97,factoring,2023-02-03,182.08,0.57,0.07,USD,60.2,39,days,bullet,,,Complete,0,,,,,,
ABF,CLI1301,DSB0666-001,DSB0666-001,412.16,factoring,2023-07-06,345.06,4.67,0.61,USD,103.11,36,days,bullet,,,Complete,0,,,,,,
ABF,CLI2452,DSB0029-005,DSB0029-005,84.75,factoring,2023-01-07,71.59,0.4,0.05,USD,68.82,27,days,bullet,,,Complete,0,,,,,,
ABF,CLI0558,DSB2185-001,DSB2185-001,862.4,factoring,2024-08-23,728.52,4,0.52,USD,60.11,60,days,bullet,,,Complete,0,,,,,,
ABF,CLI1970,DSB1911-009,DSB1911-009,769.44,factoring,2024-06-07,697.57,2.32,0.3,USD,73.16,21,days,bullet,,,Complete,0,,,,,,
ABF,CLI1970,DSB1911-006,DSB1911-006,"1,297.57",factoring,2024-06-07,"1,176.36",3.92,0.51,USD,73.17,21,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB1909-062,DSB1909-062,367.2,factoring,2024-06-07,311.09,0.91,0.12,USD,60,37,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB1909-058,DSB1909-058,127.5,factoring,2024-06-07,108.02,0.32,0.04,USD,60.07,37,days,bullet,,,Complete,0,,,,,,
ABF,CLI0864,DSB2194-002,DSB2194-002,896,factoring,2024-08-28,754.5,6.28,0.82,USD,63.66,41,days,bullet,,,Complete,0,,,,,,
ABF,CLI2165,DSB0257-003,DSB0257-003,460.32,factoring,2023-03-15,416.41,2.2,0.29,USD,20.96,132,days,bullet,,,Default,5.39,,,,,,
ABF,CLI2043,DSB2359-002,DSB2359-002,"1,921",factoring,2024-10-14,"1,623.04",8.68,1.13,USD,76.18,32,days,bullet,,,Complete,0,,,,,,
ABF,CLI2174,DSB0694-016,DSB0694-016,143.51,factoring,2023-07-15,121.3,0.6,0.08,USD,55.07,41,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB1857-018,DSB1857-018,23.38,factoring,2024-05-23,19.8,0.07,0.01,USD,61.87,46,days,bullet,,,Complete,0,,,,,,
ABF,CLI2165,DSB1968-004,DSB1968-004,559.47,factoring,2024-06-24,504.02,4.51,0.59,USD,55.99,60,days,bullet,,,Complete,0,,,,,,
ABF,CLI2784,DSB1500-009,DSB1500-009,304.78,factoring,2024-02-15,258.15,0.81,0.11,USD,195.93,6,days,bullet,,,Complete,0,,,,,,
ABF,CLI2520,DSB1503-001,DSB1503-001,"1,000",factoring,2024-02-15,893.18,6.03,0.78,USD,35.61,92,days,bullet,,,Default,12.99,,,,,,
ABF,CLI1070,DSB1703-001,DSB1703-001,"15,708.01",factoring,2024-04-12,"13,301.48",44.54,5.79,USD,68.79,24,days,bullet,,,Complete,0,,,,,,
ABF,CLI2174,DSB1702-006,DSB1702-006,"2,691.75",factoring,2024-04-12,"2,277.62",9.17,1.19,USD,67.84,35,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB1703-022,DSB1703-022,56.65,factoring,2024-04-12,47.97,0.16,0.02,USD,61.87,49,days,bullet,,,Complete,0,,,,,,
ABF,CLI2174,DSB1220-025,DSB1220-025,405.44,factoring,2023-11-29,343.05,1.4,0.18,USD,55.97,30,days,bullet,,,Complete,0,,,,,,
ABF,CLI2452,DSB1883-001,DSB1883-001,586.5,factoring,2024-05-30,494.93,3.18,0.41,USD,60.74,59,days,bullet,,,Complete,0,,,,,,
ABF,CLI0134,DSB1047-001,DSB1047-001,"4,685.55",factoring,2023-10-19,"3,967.72",13.27,1.73,USD,48.57,75,days,bullet,,,Complete,0,,,,,,
ABF,CLI2043,DSB1009-007,DSB1009-007,"1,378.6",factoring,2023-10-10,"1,167.39",3.91,0.51,USD,61.86,50,days,bullet,,,Complete,0,,,,,,
ABF,CLI2520,DSB0206-003,DSB0206-003,450,factoring,2023-02-28,403.4,1.41,0.18,USD,77.47,31,days,bullet,,,Complete,0,,,,,,
ABF,CLI2520,DSB1709-003,DSB1709-003,"1,265.6",factoring,2024-04-15,"1,133.23",5.14,0.67,USD,46.49,80,days,bullet,,,Default,16.45,,,,,,
ABF,CLI2165,DSB1450-005,DSB1450-005,480.2,factoring,2024-01-31,435.51,1.3,0.17,USD,40.89,76,days,bullet,,,Default,5.62,,,,,,
ABF,CLI1070,DSB1365-025,DSB1365-025,459.35,factoring,2024-01-08,388.71,1.54,0.2,USD,60.99,39,days,bullet,,,Complete,0,,,,,,
ABF,CLI0211,DSB0130-001,DSB0130-001,546.1,factoring,2023-02-07,454.18,8.85,1.15,USD,84.89,65,days,bullet,,,Complete,0,,,,,,
ABF,CLI0716,DSB1612-002,DSB1612-002,"1,956.58",factoring,2024-03-18,"1,656.24",6.06,0.79,USD,92.38,18,days,bullet,,,Complete,0,,,,,,
ABF,CLI2174,DSB0128-006,DSB0128-006,53.1,factoring,2023-02-08,44.82,0.28,0.04,USD,63.25,37,days,bullet,,,Complete,0,,,,,,
ABF,CLI1970,DSB0356-019,DSB0356-019,190.06,factoring,2023-04-15,172.3,0.58,0.08,USD,69.2,32,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB2829-008,DSB2829-008,96.05,factoring,2025-03-17,81.28,0.32,0.04,USD,53.44,53,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB2829-003,DSB2829-003,"1,145.74",factoring,2025-03-17,969.5,3.87,0.5,USD,53.45,53,days,bullet,,,Complete,0,,,,,,
ABF,CLI2360,DSB2827-001,DSB2827-001,"5,948.16",factoring,2025-03-17,"5,025.93",26.55,3.45,USD,83.92,32,days,bullet,,,Complete,0,,,,,,
ABF,CLI0581,DSB1463-011,DSB1463-011,688.95,factoring,2024-02-05,583.11,2.21,0.29,USD,55.58,30,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB2373-004,DSB2373-004,107.07,factoring,2024-10-18,90.8,0.18,0.02,USD,65.64,35,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB2373-026,DSB2373-026,36.05,factoring,2024-10-18,30.57,0.06,0.01,USD,65.75,35,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB2373-048,DSB2373-048,"2,263.05",factoring,2024-10-18,"1,919.23",3.86,0.5,USD,65.68,35,days,bullet,,,Complete,0,,,,,,
ABF,CLI2043,DSB2377-002,DSB2377-002,"1,308.18",factoring,2024-10-18,"1,103",7.93,1.03,USD,71.23,35,days,bullet,,,Complete,0,,,,,,
ABF,CLI0058,DSB1660-001,DSB1660-001,"13,239.56",factoring,2024-04-01,"12,000",42.48,5.52,USD,51.91,30,days,bullet,,,Complete,0,,,,,,
ABF,CLI2234,DSB0875-001,DSB0875-001,"1,877.18",factoring,2023-08-30,"1,580.61",13.27,1.73,USD,47.41,96,days,bullet,,,Complete,0,,,,,,
ABF,CLI0241,DSB1745-001,DSB1745-001,892.39,factoring,2024-04-22,748.53,8.85,1.15,USD,95.23,22,days,bullet,,,Complete,0,,,,,,
ABF,CLI1308,DSB2253-001,DSB2253-001,"1,008",factoring,2024-09-13,850.37,5.69,0.74,USD,97.39,20,days,bullet,,,Complete,0,,,,,,
ABF,CLI1970,DSB2247-003,DSB2247-003,"1,967.64",factoring,2024-09-13,"1,778.8",10.4,1.35,USD,77.64,21,days,bullet,,,Complete,0,,,,,,
ABF,CLI2520,DSB2249-001,DSB2249-001,"1,000",factoring,2024-09-13,895.24,4.21,0.55,USD,56.44,60,days,bullet,,,Default,13,,,,,,
ABF,CLI2174,DSB1081-009,DSB1081-009,327.54,factoring,2023-10-27,277.03,1.22,0.16,USD,68.26,35,days,bullet,,,Complete,0,,,,,,
ABF,CLI1970,DSB1939-007,DSB1939-007,224,factoring,2024-06-14,202.72,0.99,0.13,USD,58.11,38,days,bullet,,,Complete,0,,,,,,
ABF,CLI2043,DSB1733-001,DSB1733-001,960.5,factoring,2024-04-19,812.07,3.86,0.5,USD,61.76,39,days,bullet,,,Complete,0,,,,,,
ABF,CLI0818,DSB1734-002,DSB1734-002,"8,984.37",factoring,2024-04-19,"8,146.86",25.59,3.33,USD,79.85,14,days,bullet,,,Complete,0,,,,,,
ABF,CLI2452,DSB1740-001,DSB1740-001,"2,464",factoring,2024-04-19,"2,082.23",10.77,1.4,USD,83.79,32,days,bullet,,,Complete,0,,,,,,
ABF,CLI2174,DSB1058-023,DSB1058-023,79.1,factoring,2023-10-23,66.95,0.25,0.03,USD,60.76,39,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB1059-018,DSB1059-018,36.05,factoring,2023-10-23,30.51,0.12,0.01,USD,54.28,43,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB1059-021,DSB1059-021,"1,728.39",factoring,2023-10-23,"1,462.89",5.53,0.72,USD,54.06,43,days,bullet,,,Complete,0,,,,,,
ABF,CLI2452,DSB2876-002,DSB2876-002,"1,500",factoring,2025-04-04,"1,270.49",4,0.52,USD,57.93,90,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB2288-065,DSB2288-065,82.4,factoring,2024-09-25,69.75,0.26,0.03,USD,60.77,37,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB2288-044,DSB2288-044,149.3,factoring,2024-09-25,126.38,0.46,0.06,USD,60.67,37,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB2288-054,DSB2288-054,418.2,factoring,2024-09-25,354.01,1.3,0.17,USD,60.71,37,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB2394-024,DSB2394-024,"1,986.6",factoring,2024-10-25,"1,682.69",5.24,0.68,USD,66.87,35,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB2394-028,DSB2394-028,622.2,factoring,2024-10-25,527.02,1.64,0.21,USD,66.87,35,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB2394-003,DSB2394-003,29.38,factoring,2024-10-25,24.89,0.08,0.01,USD,67.1,35,days,bullet,,,Complete,0,,,,,,
ABF,CLI1936,DSB2270-001,DSB2270-001,"1,699.6",factoring,2024-09-20,"1,429.66",13.27,1.73,USD,72.55,38,days,bullet,,,Complete,0,,,,,,
ABF,CLI0716,DSB1618-001,DSB1618-001,"6,213.44",factoring,2024-03-19,"5,251.42",26.55,3.45,USD,75.84,31,days,bullet,,,Complete,0,,,,,,
ABF,CLI1302,DSB2000-002,DSB2000-002,"1,074.2",factoring,2024-07-01,908.49,4.06,0.53,USD,112.31,11,days,bullet,,,Complete,0,,,,,,
ABF,CLI2589,DSB2401-002,DSB2401-002,309,factoring,2024-10-30,259.98,2.36,0.31,USD,78.83,62,days,bullet,,,Complete,0,,,,,,
ABF,CLI2563,DSB1019-001,DSB1019-001,"1,754.91",factoring,2023-10-13,"1,476.68",13.27,1.73,USD,78.49,41,days,bullet,,,Complete,0,,,,,,
ABF,CLI2174,DSB0777-008,DSB0777-008,444.61,factoring,2023-08-07,375.98,1.71,0.22,USD,61.57,38,days,bullet,,,Complete,0,,,,,,
ABF,CLI2174,DSB0777-009,DSB0777-009,271.32,factoring,2023-08-07,229.44,1.05,0.14,USD,61.58,38,days,bullet,,,Complete,0,,,,,,
ABF,CLI1477,DSB2902-001,DSB2902-001,"5,033.9",factoring,2025-04-11,"4,248.81",26.55,3.45,USD,70.72,49,days,bullet,,,Complete,0,,,,,,
ABF,CLI2174,DSB0435-003,DSB0435-003,342.3,factoring,2023-05-08,289.2,1.55,0.2,USD,62.33,39,days,bullet,,,Complete,0,,,,,,
ABF,CLI2043,DSB0527-008,DSB0527-008,556.97,factoring,2023-05-31,471.46,1.74,0.23,USD,62.12,50,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB2063-035,DSB2063-035,97.85,factoring,2024-07-18,82.84,0.29,0.04,USD,53.16,53,days,bullet,,,Complete,0,,,,,,
ABF,CLI0864,DSB2042-001,DSB2042-001,350.01,factoring,2024-07-12,295.37,1.89,0.25,USD,93.66,14,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB2049-027,DSB2049-027,290.7,factoring,2024-07-12,246.21,0.78,0.1,USD,73.63,31,days,bullet,,,Complete,0,,,,,,
ABF,CLI0240,DSB0428-001,DSB0428-001,"3,390",factoring,2023-05-05,"3,036",13.27,1.73,USD,63.74,28,days,bullet,,,Complete,0,,,,,,
ABF,CLI0558,DSB1971-004,DSB1971-004,453.47,factoring,2024-06-26,383.98,1.3,0.17,USD,68.51,50,days,bullet,,,Complete,0,,,,,,
ABF,CLI2043,DSB1629-001,DSB1629-001,"1,196.74",factoring,2024-03-22,"1,010.35",6.09,0.79,USD,55.99,41,days,bullet,,,Complete,0,,,,,,
ABF,CLI0118,DSB0142-001,DSB0142-001,"2,808.05",factoring,2023-02-11,"2,371.85",13.27,1.73,USD,61.99,69,days,bullet,,,Complete,0,,,,,,
ABF,CLI0716,DSB2204-006,DSB2204-006,"1,071.24",factoring,2024-08-30,906.78,3.34,0.43,USD,67.48,35,days,bullet,,,Complete,0,,,,,,
ABF,CLI1970,DSB2205-001,DSB2205-001,"1,297.57",factoring,2024-08-30,"1,175.03",5.1,0.66,USD,70.37,31,days,bullet,,,Complete,0,,,,,,
ABF,CLI0836,DSB1488-011,DSB1488-011,723.2,factoring,2024-02-13,655.52,2.3,0.3,USD,51.88,30,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB2019-033,DSB2019-033,278.43,factoring,2024-07-05,235.73,0.83,0.11,USD,53.86,42,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB2019-056,DSB2019-056,392.7,factoring,2024-07-05,332.48,1.17,0.15,USD,53.85,42,days,bullet,,,Complete,0,,,,,,
ABF,CLI0058,DSB2612-001,DSB2612-001,"1,017",factoring,2024-12-30,922.26,2.84,0.37,USD,55.61,28,days,bullet,,,Complete,0,,,,,,
ABF,CLI2043,DSB0052-006,DSB0052-006,343.03,factoring,2023-01-16,289.68,1.68,0.22,USD,63.75,50,days,bullet,,,Complete,0,,,,,,
ABF,CLI0818,DSB1923-002,DSB1923-002,"19,899.66",factoring,2024-06-12,"18,028.07",71.35,9.28,USD,52.43,29,days,bullet,,,Complete,0,,,,,,
ABF,CLI1349,DSB0380-002,DSB0380-002,588,factoring,2023-04-21,497.51,2.02,0.26,USD,74.97,35,days,bullet,,,Complete,0,,,,,,
ABF,CLI0581,DSB1258-001,DSB1258-001,"3,727.44",factoring,2023-12-09,"3,156.4",10.55,1.37,USD,54.81,61,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB1642-012,DSB1642-012,440.89,factoring,2024-03-26,373.25,1.34,0.17,USD,53.9,41,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB1642-030,DSB1642-030,72.1,factoring,2024-03-26,61.04,0.22,0.03,USD,53.87,41,days,bullet,,,Complete,0,,,,,,
ABF,CLI2537,DSB0624-001,DSB0624-001,"1,680",factoring,2023-06-27,"1,523.13",5.02,0.65,USD,62.86,36,days,bullet,,,Complete,0,,,,,,
ABF,CLI2520,DSB1346-002,DSB1346-002,889.88,factoring,2023-12-29,797.98,2.58,0.34,USD,55.47,59,days,bullet,,,Complete,0,,,,,,
ABF,CLI0864,DSB2781-002,DSB2781-002,470.4,factoring,2025-02-27,395.48,3.86,0.5,USD,68.82,29,days,bullet,,,Complete,0,,,,,,
ABF,CLI0864,DSB2781-003,DSB2781-003,678,factoring,2025-02-27,570.02,5.56,0.72,USD,68.8,29,days,bullet,,,Complete,0,,,,,,
ABF,CLI1970,DSB0314-012,DSB0314-012,548.8,factoring,2023-03-31,497.42,1.76,0.23,USD,63.13,34,days,bullet,,,Complete,0,,,,,,
ABF,CLI0581,DSB1814-011,DSB1814-011,840,factoring,2024-05-09,710.71,2.91,0.38,USD,55.97,29,days,bullet,,,Complete,0,,,,,,
ABF,CLI2174,DSB1291-011,DSB1291-011,299.08,factoring,2023-12-15,252.82,1.24,0.16,USD,80.76,21,days,bullet,,,Complete,0,,,,,,
ABF,CLI1970,DSB1294-011,DSB1294-011,453.6,factoring,2023-12-15,411.09,1.49,0.19,USD,63.2,35,days,bullet,,,Complete,0,,,,,,
ABF,CLI1314,DSB0539-002,DSB0539-002,191.8,factoring,2023-06-02,161.18,1.63,0.21,USD,75.01,28,days,bullet,,,Complete,0,,,,,,
ABF,CLI2234,DSB2091-001,DSB2091-001,"2,114.27",factoring,2024-07-26,"1,782.13",13.27,1.73,USD,78.66,32,days,bullet,,,Complete,0,,,,,,
ABF,CLI1970,DSB2093-006,DSB2093-006,128.82,factoring,2024-07-26,116.78,0.4,0.05,USD,63.02,35,days,bullet,,,Complete,0,,,,,,
ABF,CLI0864,DSB1485-001,DSB1485-001,868,factoring,2024-02-12,729.36,7.47,0.97,USD,89.81,31,days,bullet,,,Complete,0,,,,,,
ABF,CLI0379,DSB1330-008,DSB1330-008,"1,825.1",factoring,2023-12-28,"1,546.65",4.15,0.54,USD,66.41,36,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB1332-009,DSB1332-009,494.7,factoring,2023-12-28,418.77,1.52,0.2,USD,53.21,54,days,bullet,,,Complete,0,,,,,,
ABF,CLI2038,DSB0906-001,DSB0906-001,"2,521.68",factoring,2023-09-08,"2,128.43",13.27,1.73,USD,61.86,45,days,bullet,,,Complete,0,,,,,,
ABF,CLI0581,DSB0909-013,DSB0909-013,840,factoring,2023-09-08,711.05,2.61,0.34,USD,60.06,28,days,bullet,,,Complete,0,,,,,,
ABF,CLI2165,DSB2793-001,DSB2793-001,"1,623.55",factoring,2025-03-04,"1,466.02",10.1,1.31,USD,31.97,94,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB2847-015,DSB2847-015,188.7,factoring,2025-03-26,159.81,0.51,0.07,USD,61.76,51,days,bullet,,,Default,160.39,,,,,,
ABF,CLI0581,DSB0471-004,DSB0471-004,840,factoring,2023-05-17,711.43,2.27,0.3,USD,54.84,29,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB2102-005,DSB2102-005,36.05,factoring,2024-07-30,30.52,0.11,0.01,USD,54,41,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB2102-017,DSB2102-017,689.3,factoring,2024-07-30,583.56,2.07,0.27,USD,53.86,41,days,bullet,,,Complete,0,,,,,,
ABF,CLI1314,DSB0884-001,DSB0884-001,682.08,factoring,2023-09-01,572.25,6.65,0.86,USD,115.96,13,days,bullet,,,Complete,0,,,,,,
ABF,CLI0864,DSB2968-001,DSB2968-001,470.4,factoring,2025-05-15,394.71,4.54,0.59,USD,74.79,46,days,bullet,,,Complete,0,,,,,,
ABF,CLI2589,DSB1167-008,DSB1167-008,"1,061.02",factoring,2023-11-15,898.26,3.19,0.41,USD,75.6,73,days,bullet,,,Complete,0,,,,,,
ABF,CLI2165,DSB1171-001,DSB1171-001,"2,676.26",factoring,2023-11-15,"2,426.44",7.93,1.03,USD,50.26,44,days,bullet,,,Complete,0,,,,,,
ABF,CLI0836,DSB1378-007,DSB1378-007,413.6,factoring,2024-01-12,374.53,1.63,0.21,USD,57.34,28,days,bullet,,,Complete,0,,,,,,
ABF,CLI0716,DSB0932-005,DSB0932-005,271.2,factoring,2023-09-14,229.16,1.2,0.16,USD,55.88,68,days,bullet,,,Complete,0,,,,,,
ABF,CLI1477,DSB1727-003,DSB1727-003,358.4,factoring,2024-04-18,303.56,0.96,0.12,USD,238.55,5,days,bullet,,,Complete,0,,,,,,
ABF,CLI0581,DSB0790-006,DSB0790-006,504,factoring,2023-08-09,426.69,1.51,0.2,USD,55.26,30,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB2218-033,DSB2218-033,454.45,factoring,2024-09-06,385.4,0.78,0.1,USD,52.56,42,days,bullet,,,Complete,0,,,,,,
ABF,CLI2174,DSB0106-001,DSB0106-001,576.23,factoring,2023-01-31,487.49,2.04,0.27,USD,61.22,38,days,bullet,,,Complete,0,,,,,,
ABF,CLI0864,DSB1163-002,DSB1163-002,345.05,factoring,2023-11-14,290.28,2.67,0.35,USD,140.14,10,days,bullet,,,Complete,0,,,,,,
ABF,CLI0211,DSB0894-001,DSB0894-001,546.1,factoring,2023-09-05,459.4,4.24,0.55,USD,78.91,66,days,bullet,,,Complete,0,,,,,,
